Type,Mod,Object Id,Editor Id,Name
BOOK,Oblivion.esm,0x0888B2,ScrollStandardDrainSkHeavyArmorJourneyman,Chain Heavy Armor
BOOK,Oblivion.esm,0x0888B3,ScrollStandardDrainSkIllusionApprentice,Chain Illusion
BOOK,Oblivion.esm,0x08DC83,ScrollStandardDrainSkLightArmorApprentice,Chain Light Armor
BOOK,Oblivion.esm,0x0888B4,ScrollStandardDrainSkMarksmanshipApprentice,Chain Marksman
BOOK,Oblivion.esm,0x08DC84,ScrollStandardDrainSkMysticismApprentice,Chain Mysticism
BOOK,Oblivion.esm,0x0888B5,ScrollStandardDrainSkRestorationJourneyman,Chain Restoration
BOOK,Oblivion.esm,0x08DC85,ScrollStandardDrainSkSneakApprentice,Chain Sneak
BOOK,Oblivion.esm,0x0888B6,ScrollStandardFeather2Apprentice,Mule II
BOOK,Oblivion.esm,0x0888B7,ScrollStandardFeather3Journeyman,Mule III
BOOK,Oblivion.esm,0x0888B8,ScrollStandardFeather4Expert,Mule IV
BOOK,Oblivion.esm,0x0888B9,ScrollStandardFeather5Master,Mule V
BOOK,Oblivion.esm,0x0888BA,ScrollStandardFireDamageArea3Journeyman,Fire Storm III
BOOK,Oblivion.esm,0x0888BB,ScrollStandardFireDamageArea4Expert,Fire Storm IV
BOOK,Oblivion.esm,0x0888BC,ScrollStandardFireDamageArea5Master,Fire Storm V
BOOK,Oblivion.esm,0x0888BE,ScrollStandardFireDamageTarget1Novice,Flare I
BOOK,Oblivion.esm,0x0888BF,ScrollStandardFireDamageTarget2Apprentice,Flare II
BOOK,Oblivion.esm,0x0888C0,ScrollStandardFireDamageTarget3Journeyman,Flare III
BOOK,Oblivion.esm,0x0888C1,ScrollStandardFireDamageTarget4Expert,Flare IV
BOOK,Oblivion.esm,0x0888C2,ScrollStandardFireDamageTarget5Master,Flare V
BOOK,Oblivion.esm,0x0888C3,ScrollStandardFireDamageTouch1Novice,Burning Touch I
BOOK,Oblivion.esm,0x0888C4,ScrollStandardFireDamageTouch2Apprentice,Burning Touch II
BOOK,Oblivion.esm,0x0888C5,ScrollStandardFireDamageTouch3Journeyman,Burning Touch III
BOOK,Oblivion.esm,0x0888C6,ScrollStandardFireDamageTouch4Expert,Burning Touch IV
BOOK,Oblivion.esm,0x0888C7,ScrollStandardFireShield2Apprentice,Heat Shell II
BOOK,Oblivion.esm,0x0888C8,ScrollStandardFireShield3Journeyman,Heat Shell III
BOOK,Oblivion.esm,0x0888C9,ScrollStandardFireShield4Expert,Heat Shell IV
BOOK,Oblivion.esm,0x0888DA,ScrollStandardFortifyFatigue2Journeyman,Brace Fatigue III
BOOK,Oblivion.esm,0x0888DB,ScrollStandardFortifyHealth1Apprentice,Fool's Brace II
BOOK,Oblivion.esm,0x0888DC,ScrollStandardFortifyHealth2Expert,Fool's Brace IV
BOOK,Oblivion.esm,0x0888DD,ScrollStandardFortifyMagicka1Apprentice,Brace Magicka II
BOOK,Oblivion.esm,0x0888DE,ScrollStandardFortifyMagicka2Expert,Brace Magicka IV
BOOK,Oblivion.esm,0x0888DF,ScrollStandardFrenzyTarget1Novice,Rage Whisper I
BOOK,Oblivion.esm,0x0888E0,ScrollStandardFrenzyTarget2Apprentice,Rage Whisper II
BOOK,Oblivion.esm,0x0888E1,ScrollStandardFrenzyTouch1Novice,Rage Shout I
BOOK,Oblivion.esm,0x0888E2,ScrollStandardFrenzyTouch2Apprentice,Rage Shout II
BOOK,Oblivion.esm,0x0888E3,ScrollStandardFrostDamageArea3Journeyman,Hail Storm III
BOOK,Oblivion.esm,0x0888E4,ScrollStandardFrostDamageArea4Expert,Hail Storm IV
BOOK,Oblivion.esm,0x0888E5,ScrollStandardFrostDamageArea5Master,Hail Storm V
BOOK,Oblivion.esm,0x0888E6,ScrollStandardFrostDamageTarget1Novice,Frost Bolt I
BOOK,Oblivion.esm,0x0888E7,ScrollStandardFrostDamageTarget2Apprentice,Frost Bolt II
BOOK,Oblivion.esm,0x0888E8,ScrollStandardFrostDamageTarget3Journeyman,Frost Bolt III
BOOK,Oblivion.esm,0x0888E9,ScrollStandardFrostDamageTarget4Expert,Frost Bolt IV
BOOK,Oblivion.esm,0x0888EA,ScrollStandardFrostDamageTarget5Master,Frost Bolt V
BOOK,Oblivion.esm,0x0888EB,ScrollStandardFrostDamageTouch1Novice,Frozen Grip I
BOOK,Oblivion.esm,0x0888EC,ScrollStandardFrostDamageTouch2Apprentice,Frozen Grip II
BOOK,Oblivion.esm,0x0888ED,ScrollStandardFrostDamageTouch3Journeyman,Frozen Grip III
BOOK,Oblivion.esm,0x0888EE,ScrollStandardFrostDamageTouch4Expert,Frozen Grip IV
BOOK,Oblivion.esm,0x0888EF,ScrollStandardFrostShield2Apprentice,Frost Shell II
BOOK,Oblivion.esm,0x0888F0,ScrollStandardFrostShield3Journeyman,Frost Shell III
BOOK,Oblivion.esm,0x0888F1,ScrollStandardFrostShield4Expert,Frost Shell IV
BOOK,Oblivion.esm,0x0898E9,ScrollStandardInvisibility3Journeyman,Distraction III
BOOK,Oblivion.esm,0x0898EA,ScrollStandardInvisibility4Expert,Distraction IV
BOOK,Oblivion.esm,0x0898EB,ScrollStandardInvisibility5Master,Distraction V
BOOK,Oblivion.esm,0x0898EC,ScrollStandardLight1Novice,Seaglow I
BOOK,Oblivion.esm,0x0898ED,ScrollStandardLight2Apprentice,Seaglow II
BOOK,Oblivion.esm,0x0898EE,ScrollStandardLight3Journeyman,Seaglow III
BOOK,Oblivion.esm,0x0898EF,ScrollStandardLight4Expert,Seaglow IV
BOOK,Oblivion.esm,0x0898F0,ScrollStandardLight5Master,Seaglow V
BOOK,Oblivion.esm,0x0898F5,ScrollStandardNightEye2Apprentice,Deadlight II
BOOK,Oblivion.esm,0x0898F6,ScrollStandardNightEye3Journeyman,Deadlight III
BOOK,Oblivion.esm,0x0898F7,ScrollStandardOpen1Novice,Unlatch I
BOOK,Oblivion.esm,0x0898F8,ScrollStandardOpen2Apprentice,Unlatch II
BOOK,Oblivion.esm,0x0898F9,ScrollStandardOpen3Journeyman,Unlatch III
BOOK,Oblivion.esm,0x0898FA,ScrollStandardOpen4Expert,Unlatch IV
BOOK,Oblivion.esm,0x0CBF7B,ScrollStandardOpen5Master,Unlatch V
BOOK,Oblivion.esm,0x0898FB,ScrollStandardParalyze3Journeyman,Lethic Touch III
BOOK,Oblivion.esm,0x0898FC,ScrollStandardParalyze4Expert,Lethic Touch IV
BOOK,Oblivion.esm,0x0898FD,ScrollStandardParalyze5Master,Lethic Touch V
BOOK,Oblivion.esm,0x0898FE,ScrollStandardRally1Novice,Rousing Shout I
BOOK,Oblivion.esm,0x0898FF,ScrollStandardRally2Apprentice,Rousing Shout II
BOOK,Oblivion.esm,0x089900,ScrollStandardRallyTouch1Novice,Firming Hand I
BOOK,Oblivion.esm,0x089901,ScrollStandardRallyTouch2Apprentice,Firming Hand II
BOOK,Oblivion.esm,0x089902,ScrollStandardReflectSpell3Journeyman,Spell Return III
BOOK,Oblivion.esm,0x089903,ScrollStandardReflectSpell4Expert,Spell Return IV
BOOK,Oblivion.esm,0x089904,ScrollStandardReflectSpell5Master,Spell Return V
BOOK,Oblivion.esm,0x089905,ScrollStandardRestoreAttribAgility1Novice,Res Grace I
BOOK,Oblivion.esm,0x089906,ScrollStandardRestoreAttribAgility2Journeyman,Res Grace III
BOOK,Oblivion.esm,0x089907,ScrollStandardRestoreAttribEndurance1Novice,Res Fortitude I
BOOK,Oblivion.esm,0x089908,ScrollStandardRestoreAttribEndurance2Journeyman,Res Fortitude III
BOOK,Oblivion.esm,0x089909,ScrollStandardRestoreAttribIntelligence1Novice,Res Acuity I
BOOK,Oblivion.esm,0x08990A,ScrollStandardRestoreAttribIntelligence2Journeyman,Res Acuity II
BOOK,Oblivion.esm,0x08990B,ScrollStandardRestoreAttribLuck1Novice,Res Fortune I
BOOK,Oblivion.esm,0x08990C,ScrollStandardRestoreAttribLuck2Journeyman,Res Fortune III
BOOK,Oblivion.esm,0x08990D,ScrollStandardRestoreAttribPersonality1Novice,Res Amity I
BOOK,Oblivion.esm,0x08990E,ScrollStandardRestoreAttribPersonality2Journeyman,Res Amity III
BOOK,Oblivion.esm,0x08990F,ScrollStandardRestoreAttribSpeed1Novice,Res Alacrity I
BOOK,Oblivion.esm,0x089910,ScrollStandardRestoreAttribSpeed2Journeyman,Res Alacrity III
BOOK,Oblivion.esm,0x089911,ScrollStandardRestoreAttribStrength1Novice,Res Might I
BOOK,Oblivion.esm,0x089912,ScrollStandardRestoreAttribStrength2Journeyman,Res Might III
BOOK,Oblivion.esm,0x089913,ScrollStandardRestoreAttribWillpower1Novice,Res Resolve I
BOOK,Oblivion.esm,0x089914,ScrollStandardRestoreAttribWillpower2Journeyman,Res Resolve III
BOOK,Oblivion.esm,0x0C7666,ScrollStandardRestoreHealthTarget2Apprentice,Healing Bolt II
BOOK,Oblivion.esm,0x0C7667,ScrollStandardRestoreHealthTarget3Journeyman,Healing Bolt III
BOOK,Oblivion.esm,0x0C7668,ScrollStandardRestoreHealthTarget4Expert,Healing Bolt IV
BOOK,Oblivion.esm,0x08991B,ScrollStandardShield1Novice,Psychic Shell I
BOOK,Oblivion.esm,0x08991C,ScrollStandardShield2Apprentice,Psychic Shell II
BOOK,Oblivion.esm,0x08991D,ScrollStandardShield3Journeyman,Psychic Shell III
BOOK,Oblivion.esm,0x08991E,ScrollStandardShield4Expert,Psychic Shell IV
BOOK,Oblivion.esm,0x08991F,ScrollStandardShield5Master,Psychic Shell V
BOOK,Oblivion.esm,0x089920,ScrollStandardShockDamageArea3Journeyman,Lightning Storm III
BOOK,Oblivion.esm,0x089921,ScrollStandardShockDamageArea4Expert,Lightning Storm IV
BOOK,Oblivion.esm,0x089922,ScrollStandardShockDamageArea5Master,Lightning Storm V
BOOK,Oblivion.esm,0x089923,ScrollStandardShockDamageTarget1Novice,Lightning Bolt I
BOOK,Oblivion.esm,0x089924,ScrollStandardShockDamageTarget2Apprentice,Lightning Bolt II
BOOK,Oblivion.esm,0x089925,ScrollStandardShockDamageTarget3Journeyman,Lightning Bolt III
BOOK,Oblivion.esm,0x089926,ScrollStandardShockDamageTarget4Expert,Lightning Bolt IV
BOOK,Oblivion.esm,0x089927,ScrollStandardShockDamageTarget5Master,Lightning Bolt V
BOOK,Oblivion.esm,0x089928,ScrollStandardShockDamageTouch1Novice,Electric Grasp I
BOOK,Oblivion.esm,0x089929,ScrollStandardShockDamageTouch2Apprentice,Electric Grasp II
BOOK,Oblivion.esm,0x08992A,ScrollStandardShockDamageTouch3Journeyman,Electric Grasp III
BOOK,Oblivion.esm,0x08992B,ScrollStandardShockDamageTouch4Expert,Electric Grasp IV
BOOK,Oblivion.esm,0x08992C,ScrollStandardShockShield2Apprentice,Electric Shell II
BOOK,Oblivion.esm,0x08992D,ScrollStandardShockShield3Journeyman,Electric Shell III
BOOK,Oblivion.esm,0x08992E,ScrollStandardShockShield4Expert,Electric Shell IV
BOOK,Oblivion.esm,0x08AD8F,ScrollStandardSilence3Journeyman,Silent Shaft III
BOOK,Oblivion.esm,0x08AD90,ScrollStandardSilence4Expert,Silent Shaft IV
BOOK,Oblivion.esm,0x08AD91,ScrollStandardSilence5Master,Silent Shaft V
BOOK,Oblivion.esm,0x08AD92,ScrollStandardSoulTrap1Novice,Death Leash I
BOOK,Oblivion.esm,0x08AD93,ScrollStandardSoulTrap2Apprentice,Death Leash II
BOOK,Oblivion.esm,0x08AD94,ScrollStandardSoulTrap3Journeyman,Death Leash III
BOOK,Oblivion.esm,0x08AD95,ScrollStandardSoulTrap4Expert,Death Leash IV
BOOK,Oblivion.esm,0x08AD96,ScrollStandardSoulTrap5Master,Death Leash V
BOOK,Oblivion.esm,0x08AD97,ScrollStandardSpellAbsorption3Journeyman,Spell Drinker III
BOOK,Oblivion.esm,0x08AD98,ScrollStandardSpellAbsorption4Expert,Spell Drinker IV
BOOK,Oblivion.esm,0x08AD99,ScrollStandardSpellAbsorption5Master,Spell Drinker V
BOOK,Oblivion.esm,0x015ADB,ScrollStandardSummonDremoraLordMaster,Summon Dremora Lord
BOOK,Oblivion.esm,0x015ACF,ScrollStandardSummonSkeletonApprentice,Summon Skeleton II
BOOK,Oblivion.esm,0x08AD9B,ScrollStandardSummonSkeletonChampionExpert,Summon Skeleton V
BOOK,Oblivion.esm,0x08AD9A,ScrollStandardSummonSkeletonGuardianJourneyman,Summon Skeleton III
BOOK,Oblivion.esm,0x08AD9C,ScrollStandardSummonSkeletonHeroExpert,Summon Skeleton IV
BOOK,Oblivion.esm,0x08AD9F,ScrollStandardTelekinesis1Apprentice,Far Hand II
BOOK,Oblivion.esm,0x08ADA0,ScrollStandardTelekinesis2Journeyman,Far Hand III
BOOK,Oblivion.esm,0x08ADA1,ScrollStandardTelekinesis3Expert,Far Hand IV
BOOK,Oblivion.esm,0x08ADA2,ScrollStandardTelekinesis4Master,Far Hand V
BOOK,Oblivion.esm,0x08ADA3,ScrollStandardTurnUndead1Novice,Grave Sanction I
BOOK,Oblivion.esm,0x08ADA4,ScrollStandardTurnUndead2Apprentice,Grave Sanction II
BOOK,Oblivion.esm,0x08ADA5,ScrollStandardTurnUndead3Journeyman,Grave Sanction III
BOOK,Oblivion.esm,0x08ADA6,ScrollStandardTurnUndead4Expert,Grave Sanction IV
BOOK,Oblivion.esm,0x08ADA7,ScrollStandardWaterBreathing1Novice,Gills I
BOOK,Oblivion.esm,0x08ADA8,ScrollStandardWaterBreathing2Apprentice,Gills II
BOOK,Oblivion.esm,0x08ADA9,ScrollStandardWaterBreathing3Journeyman,Gills III
BOOK,Oblivion.esm,0x08ADAA,ScrollStandardWaterBreathing4Expert,Gills IV
BOOK,Oblivion.esm,0x08ADAB,ScrollStandardWaterBreathing5Master,Gills V
BOOK,Oblivion.esm,0x08ADAC,ScrollStandardWaterWalking1Apprentice,Skate II
BOOK,Oblivion.esm,0x08ADAD,ScrollStandardWaterWalking2Journeyman,Skate III
BOOK,Oblivion.esm,0x08ADAE,ScrollStandardWaterWalking3Expert,Skate IV
BOOK,Oblivion.esm,0x08ADAF,ScrollStandardWaterWalking4Master,Skate V
BOOK,Oblivion.esm,0x08ADB0,ScrollStandardWeaknessDisease1Apprentice,Sow Disease
BOOK,Oblivion.esm,0x08ADB1,ScrollStandardWeaknessFire1Apprentice,Sow Fire
BOOK,Oblivion.esm,0x08ADB2,ScrollStandardWeaknessFrost1Apprentice,Sow Frost
BOOK,Oblivion.esm,0x08ADB3,ScrollStandardWeaknessMagicka1Apprentice,Sow Magicka
BOOK,Oblivion.esm,0x08ADB4,ScrollStandardWeaknessNormWeap1Apprentice,Sow Arms Mundane
BOOK,Oblivion.esm,0x08ADB5,ScrollStandardWeaknessPoison1Apprentice,Sow Poison
BOOK,Oblivion.esm,0x08ADB6,ScrollStandardWeaknessShock1Apprentice,Sow Shock
BOOK,Oblivion.esm,0x0243CB,SKLxAcrobatics2,"Dance in Fire, v 1"
BOOK,Oblivion.esm,0x0243CC,SKLxAcrobatics3,"Dance in Fire, v 4"
BOOK,Oblivion.esm,0x0243CD,SKLxAcrobatics4,"Black Arrow, v 1"
BOOK,Oblivion.esm,0x0243CF,SKLxAlchemy1,Game at Dinner
BOOK,Oblivion.esm,0x0243D5,SKLxAlteration2,Dragon Break
BOOK,Oblivion.esm,0x0243D8,SKLxAlteration5,Lunar Lorkhan
BOOK,Oblivion.esm,0x0243D9,SKLxArmorer1,Armorer's Challenge
BOOK,Oblivion.esm,0x0243DE,SKLxAthletics1,Ransom of Zarek
BOOK,Oblivion.esm,0x0243DF,SKLxAthletics2,"Dance in Fire, v 3"
BOOK,Oblivion.esm,0x0243E0,SKLxAthletics3,Red Kitchen Reader
BOOK,Oblivion.esm,0x0243E2,SKLxAthletics5,"Argonian Account, Book 1"
BOOK,Oblivion.esm,0x0243E4,SKLxBlade2,"2920,  1 Morning Star"
BOOK,Oblivion.esm,0x0243E9,SKLxBlock2,Mirror
BOOK,Oblivion.esm,0x0243EA,SKLxBlock3,"Dance in Fire, v 2"
BOOK,Oblivion.esm,0x0243EC,SKLxBlock5,Warp in the West
BOOK,Oblivion.esm,0x073A62,SKLxBlunt1,Legendary Sancre Tor
BOOK,Oblivion.esm,0x0243EE,SKLxBlunt2,Importance of Where
BOOK,Oblivion.esm,0x0243F2,SKLxConjuration1,Doors of Oblivion
BOOK,Oblivion.esm,0x0243F4,SKLxConjuration3,"2920,  9 Hearth Fire"
BOOK,Oblivion.esm,0x0243F5,SKLxConjuration4,"2920, 10 Frostfall"
BOOK,Oblivion.esm,0x0243F6,SKLxConjuration5,Warrior's Charge
BOOK,Oblivion.esm,0x0243F7,SKLxDestruction1,Horrors of Castle Xyr
BOOK,Oblivion.esm,0x0243F9,SKLxDestruction3,Hypothetical Treachery
BOOK,Oblivion.esm,0x0243FA,SKLxDestruction4,Art of War Magic
BOOK,Oblivion.esm,0x0243FD,SKLxHandtoHand2,"Wolf Queen, v 2"
BOOK,Oblivion.esm,0x024402,SKLxHeavyArmor2,"2920,  6 MidYear"
BOOK,Oblivion.esm,0x024406,SKLxIllusion1,"Wolf Queen, v 3"
BOOK,Oblivion.esm,0x024407,SKLxIllusion2,"Argonian Account, Book 3"
BOOK,Oblivion.esm,0x02440B,SKLxLightArmor1,Rear Guard
BOOK,Oblivion.esm,0x02440E,SKLxLightArmor4,Refugees
BOOK,Oblivion.esm,0x024410,SKLxMarksman1,Gold Ribbon of Merit
BOOK,Oblivion.esm,0x024411,SKLxMarksman2,"Dance in Fire, v 5"
BOOK,Oblivion.esm,0x024531,SKLxMarksman5,"Black Arrow, v 2"
BOOK,Oblivion.esm,0x024532,SKLxMercantile1,Buying Game
BOOK,Oblivion.esm,0x024533,SKLxMercantile2,"Wolf Queen, v 4"
BOOK,Oblivion.esm,0x024534,SKLxMercantile3,"2920,  7 Sun's Height"
BOOK,Oblivion.esm,0x024535,SKLxMercantile4,"Dance in Fire, v 6"
BOOK,Oblivion.esm,0x024536,SKLxMercantile5,"Dance in Fire, v 7"
BOOK,Oblivion.esm,0x024537,SKLxMysticism1,Firsthold Revolt
BOOK,Oblivion.esm,0x024538,SKLxMysticism2,"2920,  2 Sun's Dawn"
BOOK,Oblivion.esm,0x024539,SKLxMysticism3,Black Arts On Trial
BOOK,Oblivion.esm,0x02453E,SKLxRestoration3,Exodus
BOOK,Oblivion.esm,0x02453F,SKLxRestoration4,"2920,  4 Rain's Hand"
BOOK,Oblivion.esm,0x024541,SKLxSecurity1,Locked Room
BOOK,Oblivion.esm,0x024542,SKLxSecurity2,"Wolf Queen, v 1"
BOOK,Oblivion.esm,0x024546,SKLxSneak1,"Wolf Queen, v 6"
BOOK,Oblivion.esm,0x024547,SKLxSneak2,"2920,  8 Last Seed"
BOOK,Oblivion.esm,0x02454C,SKLxSpeechcraft2,"Wolf Queen, v 5"
BOOK,Oblivion.esm,0x02454D,SKLxSpeechcraft3,"2920,  5 Second Seed"
BOOK,Oblivion.esm,0x02454E,SKLxSpeechcraft4,"Wolf Queen, v 7"
BOOK,Oblivion.esm,0x185377,SQ04LithniliansNotes,"Note, Lithnilian's Research"
BOOK,Oblivion.esm,0x18BC23,SQ07SlythesJournalPage,"Journal, Slythe p 1"
BOOK,Oblivion.esm,0x18D25B,SQ07SlythesJournalPage02,"Journal, Slythe p 2"
BOOK,Oblivion.esm,0x18D25D,SQ07SlythesJournalPage03,"Journal, Slythe p 3"
BOOK,Oblivion.esm,0x0355E0,TG00MysteriousNote,"Note, from Gray Fox"
BOOK,Oblivion.esm,0x00A1B1,TG05GrayFoxNote,"Note, from Gray Fox"
BOOK,Oblivion.esm,0x00A23B,TG05MagesNote,"Note, from Raminus Polus"
BOOK,Oblivion.esm,0x0152FC,TG10JakbenDiary,"Diary, Springheel Jak"
BOOK,Oblivion.esm,0x18BC65,TSecSkrivvaNote,"Note, Prowlers to Elsweyr..."
BOOK,Oblivion.esm,0x06BFAC,VilverinJournal,"Journal, Vilverin"
BOOK,Oblivion.esm,0x0C794B,VilverinLetter,"Letter, by Jalbert"
CLOT,Oblivion.esm,0x091AD5,EnchAmuletFortifyAttrLuckGold,Amulet ad Fortune II
CLOT,Oblivion.esm,0x091AD6,EnchAmuletFortifyAttrLuckJeweled,Amulet ad Fortune III
CLOT,Oblivion.esm,0x091AD4,EnchAmuletFortifyAttrLuckSilver,Amulet ad Fortune I
CLOT,Oblivion.esm,0x092AC5,EnchAmuletFortifyIllusionBronze,Amulet ad Illusion I
CLOT,Oblivion.esm,0x092AC6,EnchAmuletFortifyIllusionCopper,Amulet ad Illusion II
CLOT,Oblivion.esm,0x092AC7,EnchAmuletFortifyIllusionJade,Amulet ad Illusion III
CLOT,Oblivion.esm,0x0937FA,EnchAmuletReflectSpellBronze,Amulet of Reflection I
CLOT,Oblivion.esm,0x09845C,EnchAmuletReflectSpellGold,Amulet of Reflection III
CLOT,Oblivion.esm,0x09845B,EnchAmuletReflectSpellJade,Amulet of Reflection II
CLOT,Oblivion.esm,0x09843D,EnchAmuletSpellAbsorptionCopper,Amulet of Absorption I
CLOT,Oblivion.esm,0x09843F,EnchAmuletSpellAbsorptionJeweled,Amulet of Absorption III
CLOT,Oblivion.esm,0x09843E,EnchAmuletSpellAbsorptionSilver,Amulet of Absorption II
CLOT,Oblivion.esm,0x091AD2,EnchNecklaceFortifyAttrPersonalityGold,Necklace ad Personality II
CLOT,Oblivion.esm,0x091AD3,EnchNecklaceFortifyAttrPersonalityJeweled,Necklace ad Personality III
CLOT,Oblivion.esm,0x091AD1,EnchNecklaceFortifyAttrPersonalitySilver,Necklace ad Personality I
CLOT,Oblivion.esm,0x092AAE,EnchNecklaceFortifyMercantileGold,Necklace ad Mercantile II
CLOT,Oblivion.esm,0x092AAF,EnchNecklaceFortifyMercantileJeweled,Necklace ad Mercantile III
CLOT,Oblivion.esm,0x092AAD,EnchNecklaceFortifyMercantileSilver,Necklace ad Mercantile I
CLOT,Oblivion.esm,0x092AB6,EnchNecklaceFortifySpeechcraftBronze,Necklace ad Speechcraft I
CLOT,Oblivion.esm,0x092AB7,EnchNecklaceFortifySpeechcraftCopper,Necklace ad Speechcraft II
CLOT,Oblivion.esm,0x092AB8,EnchNecklaceFortifySpeechcraftJade,Necklace ad Speechcraft III
CLOT,Oblivion.esm,0x098440,EnchNecklaceWaterbreathingCopper,Necklace of the Sea I
CLOT,Oblivion.esm,0x098442,EnchNecklaceWaterbreathingJeweled,Necklace of the Sea II
CLOT,Oblivion.esm,0x098441,EnchNecklaceWaterbreathingSilver,Necklace of the Sea III
CLOT,Oblivion.esm,0x098443,EnchNecklaceWaterwalkingBronze,Necklace of Seawalking I
CLOT,Oblivion.esm,0x098445,EnchNecklaceWaterwalkingGold,Necklace of Seawalking III
CLOT,Oblivion.esm,0x098444,EnchNecklaceWaterwalkingJade,Necklace of Seawalking II
CLOT,Oblivion.esm,0x091AAE,EnchRingChameleonGold,Ring of Glasscoat I
CLOT,Oblivion.esm,0x091AB2,EnchRingChameleonGoldEmerald,Ring of Glasscoat III
CLOT,Oblivion.esm,0x091AB1,EnchRingChameleonGoldSapphire,Ring of Glasscoat II
CLOT,Oblivion.esm,0x091AB8,EnchRingDetectLifeEbonyDiamond,Ring of Lifesense III
CLOT,Oblivion.esm,0x091AB7,EnchRingDetectLifeGoldEmerald,Ring of Lifesense II
CLOT,Oblivion.esm,0x091AB6,EnchRingDetectLifeSilverEmerald,Ring of Lifesense I
CLOT,Oblivion.esm,0x098450,EnchRingElemental,Ring of Elements
CLOT,Oblivion.esm,0x091AB9,EnchRingFeatherBrass,Ring of Feather I
CLOT,Oblivion.esm,0x091ABA,EnchRingFeatherBrassPearl,Ring of Feather II
CLOT,Oblivion.esm,0x091ABB,EnchRingFeatherBrassTopaz,Ring of Feather III
CLOT,Oblivion.esm,0x091ABD,EnchRingFireShieldBrass,Ring of Fire Shield I
CLOT,Oblivion.esm,0x091ABC,EnchRingFireShieldBrassPearl,Ring of Fire Shield II
CLOT,Oblivion.esm,0x091ABE,EnchRingFireShieldBrassTopaz,Ring of Fire Shield III
CLOT,Oblivion.esm,0x09844C,EnchRingFlame,Ring of Fire Master
CLOT,Oblivion.esm,0x091C3C,EnchRingFortifyAcrobaticsSilver,Ring ad Acrobatics I
CLOT,Oblivion.esm,0x091C3D,EnchRingFortifyAcrobaticsSilverRuby,Ring ad Acrobatics II
CLOT,Oblivion.esm,0x091C3E,EnchRingFortifyAcrobaticsSilverSapphire,Ring ad Acrobatics III
CLOT,Oblivion.esm,0x092AB9,EnchRingFortifyAlchemyGold,Ring ad Alchemy I
CLOT,Oblivion.esm,0x092ABB,EnchRingFortifyAlchemyGoldEmerald,Ring ad Alchemy III
CLOT,Oblivion.esm,0x092ABA,EnchRingFortifyAlchemyGoldSapphire,Ring ad Alchemy II
CLOT,Oblivion.esm,0x092ABC,EnchRingFortifyAlterationJade,Ring ad Alteration I
CLOT,Oblivion.esm,0x092ABE,EnchRingFortifyAlterationJadeRuby,Ring ad Alteration III
CLOT,Oblivion.esm,0x092ABD,EnchRingFortifyAlterationJadeTopaz,Ring ad Alteration II
CLOT,Oblivion.esm,0x091C27,EnchRingFortifyArmorerBrass,Ring ad the Armorer I
CLOT,Oblivion.esm,0x091C28,EnchRingFortifyArmorerBrassPearl,Ring ad the Armorer II
CLOT,Oblivion.esm,0x091C29,EnchRingFortifyArmorerBrassTopaz,Ring ad the Armorer III
CLOT,Oblivion.esm,0x091C2A,EnchRingFortifyAthleticsSilver,Ring ad Athletics I
CLOT,Oblivion.esm,0x091C2B,EnchRingFortifyAthleticsSilverRuby,Ring ad Athletics II
CLOT,Oblivion.esm,0x091C2C,EnchRingFortifyAthleticsSilverSapphire,Ring ad Athletics III
CLOT,Oblivion.esm,0x091AC8,EnchRingFortifyAttrAgilityCopper,Ring ad Agility I
CLOT,Oblivion.esm,0x091AC9,EnchRingFortifyAttrAgilityCopperPearl,Ring ad Agility II
CLOT,Oblivion.esm,0x091ACA,EnchRingFortifyAttrAgilityCopperTopaz,Ring ad Agility III
CLOT,Oblivion.esm,0x091AC2,EnchRingFortifyAttrIntelligenceGold,Ring ad Intelligence I
CLOT,Oblivion.esm,0x091AC4,EnchRingFortifyAttrIntelligenceGoldEmerald,Ring ad Intelligence III
CLOT,Oblivion.esm,0x091AC3,EnchRingFortifyAttrIntelligenceGoldSapphire,Ring ad Intelligence II
CLOT,Oblivion.esm,0x091ACB,EnchRingFortifyAttrSpeedSilver,Ring ad Speed I
CLOT,Oblivion.esm,0x091ACC,EnchRingFortifyAttrSpeedSilverRuby,Ring ad Speed II
CLOT,Oblivion.esm,0x091ACD,EnchRingFortifyAttrSpeedSilverSapphire,Ring ad Speed III
CLOT,Oblivion.esm,0x091ABF,EnchRingFortifyAttrStrengthEbony,Ring ad Strength I
CLOT,Oblivion.esm,0x091AC1,EnchRingFortifyAttrStrengthEbonyDiamond,Ring ad Strength III
CLOT,Oblivion.esm,0x091AC0,EnchRingFortifyAttrStrengthEbonyEmerald,Ring ad Strength II
CLOT,Oblivion.esm,0x091AC5,EnchRingFortifyAttrWillpowerJade,Ring ad Willpower I
CLOT,Oblivion.esm,0x091AC7,EnchRingFortifyAttrWillpowerJadeRuby,Ring ad Willpower III
CLOT,Oblivion.esm,0x091AC6,EnchRingFortifyAttrWillpowerJadeTopaz,Ring ad Willpower II
CLOT,Oblivion.esm,0x091C2D,EnchRingFortifyBladeEbony,Ring ad Blades I
CLOT,Oblivion.esm,0x091C2F,EnchRingFortifyBladeEbonyDiamond,Ring ad Blades III
CLOT,Oblivion.esm,0x091C2E,EnchRingFortifyBladeEbonyEmerald,Ring ad Blades II
CLOT,Oblivion.esm,0x091C30,EnchRingFortifyBlockBrass,Ring ad Block I
